timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-02T17:22:07,Q1_llama3.2_GSM8K,344055f8-5c8b-43bd-92a7-03b5683665b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.929377299966291,5.12575356067655e-05,6.46425736444442e-06,12.880969373257145,39.56919578766544,20.0,2.6576744143494547e-05,8.714784749601356e-05,4.126405611103918e-05,0.0001549886477505,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,2.783333333333333,36.0,39.53333333333333,12.53409512837728,N,1.0,0.0
2026-05-02T17:22:23,Q1_llama3.1_GSM8K,0f182cf3-c679-49bf-a559-36e8d082aa67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.867686000012329,7.889316022056474e-05,7.259425807892799e-06,12.88012343168,47.66478784431674,20.0,3.708608179348218e-05,0.000143879559548,5.758551166670966e-05,0.0002385511530081,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,0.0,52.44444444444444,31.78888888888889,10.075896369086372,N,1.0,0.0
2026-05-02T17:23:15,Q1_gemma2:27b_GSM8K,63e59127-ceeb-465d-9aca-06cfd62d1c9a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.43709550000494,0.0002037436556038,5.442293342544296e-06,13.559923006377144,25.80245613998976,20.0,0.0001348751594659,0.000281592169718,0.0001995972805556,0.0006160646097396,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,0.0,22.714285714285715,59.61714285714285,18.89998070853097,N,1.0,0.0
2026-05-02T17:24:31,Q2_llama3.2_HellaSwag,44949516-1bf8-4831-be42-f6a182156c99,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9.535918300040066,6.891134198375546e-05,7.226502977009138e-06,12.864762632,47.54242104890857,20.0,3.227738640712892e-05,0.0001259128785079,5.017862333334051e-05,0.0002083688882484,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,0.0,44.142857142857146,38.02857142857143,12.062340872628347,N,1.0,0.0
2026-05-02T17:25:07,Q2_llama3.1_HellaSwag,3aaea29e-9406-4f92-836b-19bf6f0231d6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.675138099992182,7.922241872382241e-05,7.421207855276404e-06,12.84681619712,49.48501148004876,20.0,3.6303402511121006e-05,0.000146727061826,5.651627555554216e-05,0.0002395467398926,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,0.0,47.888888888888886,31.8,10.087618933783638,N,1.0,0.0
2026-05-02T17:25:53,Q2_gemma2:27b_HellaSwag,84877751-aae5-4284-9563-ee08df756982,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.95259270002134,0.0001172941588095,5.598073731917451e-06,13.23177261824,31.68659977777146,20.0,7.236228890369658e-05,0.000171487081634,0.0001108158088887,0.0003546651794264,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,9.473684210526317,9.36842105263158,57.38421052631579,18.18867392289011,N,1.0,0.0
2026-05-02T17:26:37,Q3_llama3.2_MMLU,9f961193-44af-4d23-a262-36fb2050d3da,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.849935500009451,5.818933259556925e-05,6.575113750321357e-06,12.8896702832,40.573653377920365,20.0,2.988103487277599e-05,9.970424642999354e-05,4.636320833362536e-05,0.0001759484896363,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,0.0,45.285714285714285,38.08571428571429,12.073317391531807,N,1.0,0.0
2026-05-02T17:27:15,Q3_llama3.1_MMLU,a0b0d402-a508-4e66-b3eb-e035629ab8ef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.570847099996172,9.832643373771298e-05,7.821782649614991e-06,12.868437848436365,53.59256142013543,20.0,4.313914766229642e-05,0.00018712792748,6.70449361111322e-05,0.0002973120112534,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,0.0,62.6,27.6,8.749135589599609,N,1.0,0.0
2026-05-02T17:28:10,Q3_gemma2:27b_MMLU,181cde01-b268-4c43-a214-09e454cca29f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30.27469140000176,0.0001759685083561,5.812396434739044e-06,17.350190263040002,27.488887859598247,20.0,0.0001376896416465,0.000231793796546,0.0001625967883333,0.0005320802265259,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,2.6785714285714284,11.142857142857142,54.98214285714285,17.425782884870255,N,1.0,0.0
2026-05-02T17:29:03,Q4_llama3.2_GSM8K,39d49932-02e3-4159-b6b7-c8a76c5f910d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.793153800012078,3.995027950224868e-05,5.880962021230499e-06,12.8799231104,33.56762978898305,20.0,2.251037829047473e-05,6.333560622401313e-05,3.495264000020042e-05,0.0001207986245146,0.0,Italy,ITA,lombardy,,,Windows-11-10.0.26200-SP0,3.13.13,3.2.6,32,13th Gen Intel(R) Core(TM) i9-13900HX,1,1 x NVIDIA GeForce RTX 4070 Laptop GPU,9.1922,45.4722,31.70067596435547,machine,0.0,27.2,33.68,10.676469421386718,N,1.0,0.0
